p_val,avg_logFC,pct.1,pct.2,p_val_adj,gene
1.729230077493402e-61,3.3483797805831035,1,0.014,4.0361959238773494e-57,Fads3
2.1311722258291883e-61,3.731244355169062,1,0.014,4.9743690923079085e-57,Ttc8
4.8121189728195776e-61,3.992616063192239,1,0.014,1.1231966894458175e-56,Pira6
5.915720914037159e-61,2.8336109509516865,1,0.014,1.3807884185454134e-56,Cx3cl1
8.342764437353595e-61,3.0676254552027027,1,0.014,1.9472846473227026e-56,Ghr
9.48634730095548e-61,2.165190741372709,1,0.014,2.2142083235160187e-56,Mnda
1.1363754771408583e-60,3.7718570824677062,1,0.014,2.652414001194477e-56,Angpt2
1.1646223061475212e-60,2.5907792984089646,0.75,0.008,2.718344924778929e-56,2610305D13Rik
2.865806482999049e-60,3.1784898014953207,1,0.014,6.68907891196808e-56,Lrrc49
1.0872458110578832e-59,3.0382962814075016,1,0.014,2.5377404475902054e-55,Efcab4a
1.2852370018269343e-59,2.833034062590963,1,0.014,2.9998716859642472e-55,2310040G24Rik
1.4729169630914916e-59,3.8969366663179796,1,0.014,3.4379354835518506e-55,Ccl3
1.5234024702778026e-59,2.5263487974456345,1,0.014,3.555773705875419e-55,Xkr8
2.727328368063602e-59,4.09809570431371,1,0.014,6.365857143897253e-55,Parva
3.089236405810242e-59,2.998678302746803,1,0.014,7.210586694801686e-55,Rarg
4.496537505018542e-59,4.729501604998269,1,0.014,1.049536819046378e-54,Kazald1
6.465946803916951e-59,3.345695844155596,1,0.014,1.5092166435022557e-54,Srd5a1
2.003794005083967e-58,2.7990602927466073,1,0.014,4.677055587266487e-54,Plscr4
2.15841980578929e-58,3.8894142057121557,1,0.015,5.037967668692782e-54,Rbms3
2.2375009656939066e-58,1.7252672724132658,0.75,0.008,5.222551004026148e-54,Krt80
2.4613331992799958e-58,3.263529824985876,1,0.015,5.744997820439438e-54,Bicc1
5.173295396702493e-58,2.1368535823867076,0.75,0.008,1.207498878544329e-53,BC021614
9.734398938610482e-58,3.4087916052113063,1,0.015,2.2721060562610726e-53,Itpripl2
1.3140677466163553e-57,1.416114509480527,1,0.014,3.0671655273772347e-53,Tenc1
1.3175535258142563e-57,4.979168773355446,1,0.015,3.0753016846030557e-53,Fcgr1
1.45183693347976e-57,4.2276300815961925,1,0.015,3.388732586435108e-53,Scn7a
1.6947804450448615e-57,3.704808136890521,1,0.015,3.955787036779211e-53,Dock4
1.7066010370327446e-57,5.379792969054444,1,0.015,3.9833774805381292e-53,Tmem37
2.2824793922439765e-57,4.223953759265149,1,0.015,5.327535149436666e-53,Mrc1
3.471784492047494e-57,4.2014970083761005,1,0.015,8.103492182888056e-53,Pdgfb
5.627977021660546e-57,3.3200911745714943,1,0.015,1.3136261166257882e-52,Slc16a3
6.486614514990311e-57,2.0474611349855363,0.75,0.008,1.5140406939438886e-52,1810011H11Rik
9.719579861839532e-57,1.941361311237587,1,0.015,2.2686471355519652e-52,Col5a1
1.3059909205258736e-56,3.654218504278263,1,0.015,3.0483134075994418e-52,Car8
5.446125117761613e-56,3.1037387573268322,1,0.015,1.2711800637367382e-51,Dock7
5.8309107630118415e-56,1.9089608395460242,1,0.015,1.3609928811945938e-51,Irak1bp1
6.019782415119256e-56,2.0632735113382115,1,0.015,1.4050774135129855e-51,Dse
6.245384437220459e-56,5.96907942210258,1,0.015,1.4577351814916274e-51,Prune2
6.556176055375522e-56,1.6312184206256501,1,0.015,1.5302770530852006e-51,4933433G15Rik
9.687616329406482e-56,4.512964418007507,1,0.015,2.261186527446767e-51,Pcdh9
1.1152634597557844e-55,2.5399985669814336,0.75,0.008,2.6031364414159765e-51,Fblim1
1.2062036941701826e-55,3.699490621856699,1,0.015,2.8154000425626234e-51,Tmem45a
1.2646839356349525e-55,2.8180463818564876,0.75,0.008,2.951898774165543e-51,Gm12824
1.5015539580806817e-55,3.5630097915965044,1,0.015,3.5047770935561194e-51,Slc8a1
1.5439642297645584e-55,2.1888783380581556,1,0.015,3.6037669086934554e-51,Sspn
1.5933877267001208e-55,2.5861030886572562,1,0.015,3.719126292890752e-51,Adam22
2.3993255704111855e-55,3.9378285167029805,1,0.015,5.600265813896748e-51,9030425E11Rik
3.614334618305871e-55,2.0123054058189256,0.5,0.004,8.436218432587732e-51,Sall2
5.122854874517643e-55,5.961778616915987,1,0.016,1.1957255562611632e-50,Cxcl2
2.0590173196914984e-53,4.210358771772917,1,0.016,4.8059523258919265e-49,Grb14
2.1216768135081764e-53,4.228655456141276,1,0.016,4.952205850409435e-49,Nqo1
3.4888513631046083e-53,3.338738842172621,1,0.016,8.143327966622466e-49,Caskin2
5.160179080896193e-53,2.7945408339794344,1,0.016,1.2044373992719805e-48,Rps6kc1
2.0194767055903422e-52,3.431774554907527,1,0.016,4.713660578518418e-48,0610040J01Rik
2.686269248466301e-52,1.802371427684021,0.5,0.004,6.270021052845193e-48,Vgll3
4.2050093737200826e-52,4.440913794046219,1,0.017,9.814912379200044e-48,Pbld1
8.039312386529807e-52,3.6174819991555047,1,0.016,1.8764559041399221e-47,Tpcn2
1.5121560126254008e-51,3.159185399458979,0.75,0.009,3.529523349068948e-47,Cmbl
2.2707021541881586e-51,3.85885627127241,1,0.017,5.300045898090581e-47,Csf3r
3.308162915301024e-51,3.5196785445191323,1,0.017,7.72158306060412e-47,P2ry14
5.564530119515116e-51,3.0675688232157077,1,0.017,1.2988169751960232e-46,Frmd4a
6.380396653970094e-51,1.5660762781293167,1,0.016,1.4892483830031596e-46,9030625A04Rik
7.818480032783938e-51,2.7588517318687806,1,0.017,1.824911424452099e-46,Mustn1
8.259079348895712e-51,0.9600513436815268,0.75,0.009,1.9277517108257483e-46,Numbl
9.92187941932446e-51,4.720876390423842,1,0.017,2.3158658752645223e-46,Stab1
1.3173229626498166e-50,2.0104056532624464,1,0.016,3.074763527120937e-46,Ankrd24
1.3203581511618138e-50,2.7513794454113096,1,0.017,3.0818479606267894e-46,Sox5
1.35601714326244e-50,0.6584041148635555,1,0.016,3.1650796140888612e-46,Marveld1
1.7995511325563474e-50,3.900846662381968,1,0.017,4.20033229849977e-46,Maob
1.8003778820717532e-50,3.290705621083495,0.75,0.009,4.202262014543679e-46,Pde9a
2.0167162109214665e-50,2.728147675593231,0.75,0.009,4.707217307911795e-46,Dixdc1
2.3881097854888955e-50,3.8099728288523815,1,0.017,5.574087050309631e-46,Ltbr
2.942636005663243e-50,2.6620390283656676,0.75,0.009,6.868406700818576e-46,Mertk
3.254773127283898e-50,3.2452312573740945,1,0.017,7.596965956393346e-46,Mageh1
3.690283028715614e-50,1.3935495871907464,0.75,0.009,8.613489617325114e-46,Cyp1b1
4.278073286500998e-50,1.5569287080585557,1,0.017,9.985450858021979e-46,Cd4
9.0881499254961e-50,4.268075574367874,1,0.017,2.1212650741100448e-45,Stard8
1.093958832098131e-49,3.1714743627328312,1,0.017,2.5534093100002478e-45,Ang
1.2240000734838337e-49,3.583701273200119,1,0.017,2.856938571518616e-45,Enpp6
2.14464538491002e-49,5.5710934672216474,1,0.018,5.0058167929184774e-45,Slc11a1
3.0851807956803155e-49,3.0984831887586837,1,0.017,7.201120495197424e-45,Vill
3.244660108090123e-49,3.7521354808318472,1,0.018,7.573361158293156e-45,Gpx8
3.457587293237932e-49,3.1573141890194067,1,0.017,8.070354501146657e-45,Gda
4.690575768883244e-49,1.4955536219880983,1,0.017,1.0948272902150379e-44,Sfxn4
4.905076813571058e-49,2.7802242644664004,1,0.018,1.1448939790556206e-44,AI607873
8.294803076792222e-49,6.817824885639701,1,0.018,1.9360899861540725e-44,Il1b
1.0601539201249331e-48,4.173563745366451,1,0.018,2.4745052649636063e-44,Ptgis
1.6050616598889273e-48,1.167595955032765,0.75,0.01,3.7463744203467453e-44,Epha1
2.745626538413641e-48,3.819685710609321,1,0.018,6.40856690331128e-44,Plcb4
3.236626550950245e-48,1.489915793997793,1,0.017,7.554610032572967e-44,Hspa12b
4.103710752127964e-48,2.836702871514177,0.75,0.01,9.578471266541881e-44,Cbr3
4.2764047834179866e-48,4.750236229161681,1,0.018,9.981556404975922e-44,Bcl2a1a
5.025070677024737e-48,3.6354346256857,1,0.018,1.1729017467243438e-43,Pdgfra
2.7952353850172106e-47,2.0352395822121383,1,0.018,6.5243589121686716e-43,Ctla2b
4.1566483869337836e-47,2.786627754001602,1,0.018,9.702032999942145e-43,Meis1
8.340505001677994e-47,4.921106624809821,1,0.019,1.9467572724416608e-42,Aif1
8.340505001677994e-47,4.179007193941595,1,0.019,1.9467572724416608e-42,Sox18
8.3550715965607165e-47,3.0774493178947306,1,0.018,1.950157261353237e-42,Fam164a
9.221751487584258e-47,2.5909092298270013,1,0.018,2.1524490147170414e-42,Ttc30b
1.6895052822284284e-46,4.144152449976605,1,0.019,3.9434742792493744e-42,Tmtc3
1.7826342055554096e-46,2.4976972296699316,0.75,0.01,4.160846499186881e-42,Hic1
2.723250310371818e-46,4.6348795907271425,1,0.019,6.35633854943886e-42,5430435G22Rik
3.596502494642059e-46,3.906927841194272,1,0.019,8.39459647274403e-42,Nos3
3.643822527160994e-46,2.2369233137060274,1,0.018,8.505046160646475e-42,Msl3l2
3.8315352205666374e-46,2.2847593762327247,1,0.018,8.943186358324588e-42,Slc41a3
5.759958162498203e-46,3.0654948147441528,1,0.019,1.3444318347087056e-41,Tnxb
7.026114541526103e-46,2.4224491539914217,0.75,0.01,1.6399653951376077e-41,Pard3
7.034151943826552e-46,5.250360099967461,1,0.019,1.6418414052085557e-41,Tbxas1
8.061041584758884e-46,3.2012491522264948,0.75,0.01,1.8815277162985711e-41,Myct1
9.320292949627342e-46,4.056308213142479,1,0.019,2.175449577372518e-41,Tgfb1i1
9.640459180228745e-46,4.0537777631687,1,0.019,2.2501795772571912e-41,Lilrb4
2.2487367669636805e-45,2.8274769897990515,1,0.019,5.248776487769927e-41,Dok4
2.6221312947277885e-45,3.425162246605597,1,0.019,6.120316655024131e-41,Tmem106a
3.983245252874753e-45,3.930781517558079,1,0.019,9.297292744734962e-41,Pcsk6
4.841857512183382e-45,2.7782676443198486,1,0.019,1.1301379619187231e-40,Cryz
6.11377718256581e-45,3.2139120872559688,1,0.019,1.4270167321826857e-40,Podn
7.332237323278875e-45,0.7123817197097018,0.25,0.001,1.7114175136265224e-40,ORF63
7.87891696700083e-45,1.5804743471102607,0.75,0.011,1.839018009267664e-40,Ank2
8.105386707101534e-45,0.5570007679532388,0.25,0.001,1.891878311304569e-40,Adcy8
8.9596116164597e-45,0.46151136543497606,0.25,0.001,2.0912629473978583e-40,Cmklr1
1.3972418263105337e-44,1.5428302781526841,1,0.019,3.261302146791417e-40,Cass4
1.4818155027131203e-44,1.0312665080219252,0.5,0.005,3.458705564882694e-40,Pi15
1.9076599157582214e-44,3.480700238361653,1,0.02,4.4526690093712645e-40,Col14a1
2.9108277309182013e-44,2.9815652460247457,1,0.02,6.794163006736174e-40,Ugt1a7c
2.98261858703215e-44,1.0164190148465748,0.5,0.005,6.961730043991741e-40,4933417D19Rik
3.9581280334956133e-44,2.278424979354001,1,0.019,9.23866664298211e-40,Tatdn3
4.2675323300681426e-44,2.4927183101211816,1,0.019,9.960847211612052e-40,Slc25a29
4.875088052337112e-44,3.2512130106666994,1,0.02,1.1378943022960052e-39,Sfrp2
7.139974443662235e-44,1.0010866085271963,0.75,0.011,1.6665414348952023e-39,4930404I05Rik
7.477625103948618e-44,4.501593713905836,1,0.02,1.745352475512647e-39,Cttnbp2nl
8.035312065308373e-44,2.5403201928771315,1,0.02,1.8755221891636273e-39,S1pr2
8.495152480391587e-44,1.9572841646240922,0.75,0.011,1.9828535404482e-39,Ces2g
1.479844417648042e-43,3.5958964903388013,1,0.02,3.4541048552322946e-39,Cd300lg
1.5323626451312799e-43,2.304876036293435,0.75,0.011,3.57668765000092e-39,Tmem158
1.768501974985137e-43,2.675348290478386,1,0.02,4.127860459812809e-39,Fbxw9
1.8646019491616065e-43,1.2761181210702166,0.75,0.011,4.352167409538106e-39,Pld1
3.787920361285286e-43,3.3102981917260093,1,0.02,8.841384915275985e-39,Sphk1
3.907697006689323e-43,3.624347826309909,1,0.02,9.120955583313548e-39,D14Ertd668e
5.566059097186938e-43,4.122306706584074,1,0.02,1.2991738538744032e-38,Xdh
5.909868520012713e-43,2.3159672392444515,1,0.02,1.3794224112561674e-38,Nsg1
9.412454640090456e-43,2.539524652017772,0.75,0.011,2.1969610375435133e-38,Dmpk
9.947223401207242e-43,3.5645388685557875,1,0.021,2.3217814140757824e-38,Rin2
1.0775408754931549e-42,2.622087926092516,1,0.02,2.515088157488573e-38,Cxx1c
1.0941389840786605e-42,4.098016648150706,1,0.021,2.5538298027380016e-38,Fxyd1
1.4503751575437966e-42,1.85822803723544,1,0.02,3.3853206552229756e-38,Tmem67
1.8233671004980328e-42,2.04818634189059,0.5,0.005,4.255921149272458e-38,Ablim3
1.879961073985995e-42,6.052249730492664,1,0.021,4.388017142790711e-38,C5ar1
1.965786402177902e-42,2.2548144646079242,1,0.02,4.588342041323441e-38,Rasip1
2.7821038375147858e-42,1.9642070013587503,1,0.02,6.493708567143262e-38,Oas2
4.5590544245046704e-42,1.5430451340047413,1,0.02,1.0641288932236351e-37,Ccl4
5.848836203330378e-42,5.527461165620115,1,0.021,1.3651768582193435e-37,Dpysl3
5.889663148422101e-42,2.8686838830041026,0.75,0.011,1.3747062754732025e-37,Cdk14
5.986913077649027e-42,5.4805204923818565,1,0.021,1.3974053814540593e-37,AF251705
6.891621356834951e-42,2.0187189164954984,0.75,0.011,1.608573340898846e-37,Tspan18
8.270318264550367e-42,3.3826543009896834,1,0.021,1.930374986128701e-37,Sdc3
9.75474609681889e-42,1.678754982929509,1,0.02,2.276855286458497e-37,Tlr12
1.0961366870149076e-41,2.823762635405399,1,0.02,2.558492641161496e-37,Dnmbp
1.857697787822628e-41,4.599152500001417,1,0.021,4.336052406556796e-37,Abca8a
1.9154324412566984e-41,1.8082889364209545,1,0.021,4.47081086113726e-37,Expi
2.127610546392497e-41,1.6402163029706895,0.75,0.011,4.9660557763347275e-37,Tcea3
2.133280252573e-41,4.180292995201643,1,0.021,4.97928943753064e-37,Tspan12
2.1507974754073002e-41,4.070605967234567,1,0.021,5.02017638734818e-37,B4galt4
2.2338921439196866e-41,4.793599221597841,1,0.021,5.214127653122941e-37,Ms4a4d
2.2528057534409248e-41,4.388111946056959,1,0.021,5.258273909106462e-37,Lrrc25
3.727464044137303e-41,6.209510942687715,1,0.022,8.700273825420878e-37,Pid1
3.7670852003338586e-41,2.696451649873358,1,0.021,8.79275356609926e-37,Spry1
4.0624979387233467e-41,2.168307038051883,1,0.021,9.482276438774163e-37,Adamts2
4.156865175958642e-41,3.88297347321934,1,0.021,9.702539007205067e-37,Copz2
5.854175219414481e-41,2.666986049244188,1,0.021,1.366423037963534e-36,Naip2
5.883577786492658e-41,4.257106170827339,1,0.022,1.3732858911452513e-36,Sorbs3
8.267392161973048e-41,3.464626026963509,1,0.021,1.9296920045261293e-36,Fam129a
8.313274589407224e-41,2.1435763262011616,1,0.021,1.94040142191354e-36,Gbp6
1.0327340984544959e-40,2.782410003970236,1,0.021,2.4105046592026388e-36,Hic2
1.2651285976378297e-40,1.0616829094762648,0.5,0.005,2.9529366597464585e-36,Kcna2
1.4501065018199559e-40,4.260400124118179,1,0.022,3.384693585897959e-36,Cpne8
1.4501065018199559e-40,4.146785410885078,1,0.022,3.384693585897959e-36,Fmo1
3.2266924447515206e-40,2.0265357816034486,1,0.021,7.531422835294525e-36,Nmnat1
3.664591844210356e-40,4.69905570838711,1,0.022,8.553523823571392e-36,Mmp23
4.0713210987494935e-40,2.5115084393686944,1,0.021,9.502870576591193e-36,Man1c1
7.33400369284954e-40,2.4999872044385567,1,0.021,1.711829801948011e-35,0610007N19Rik
7.673051787606388e-40,2.4624120107106124,1,0.021,1.790967017745207e-35,Fam109a
8.305613554631581e-40,1.9424027081985507,1,0.022,1.9386132597865574e-35,Cyp4f16
1.5757924133232146e-39,4.5381285408703835,1,0.022,3.678057071937715e-35,Emr1
3.129054375118192e-39,4.168792067255461,1,0.023,7.303525816963372e-35,Qpct
3.237933132003167e-39,2.9522880709179264,0.75,0.012,7.557659723408592e-35,Nr2f2
4.7915746779521615e-39,2.926960889376204,1,0.022,1.118401445580814e-34,Gpx7
6.701427650358493e-39,3.5108167817458575,1,0.022,1.5641802278701759e-34,Kcnk13
7.436795636674458e-39,3.740600321108591,1,0.023,1.7358224695561853e-34,Cpxm1
1.1686582210462231e-38,2.2120437536935302,1,0.022,2.7277651537439893e-34,Tmem198b
1.272336083209234e-38,0.6611009884953031,0.5,0.005,2.969759651818673e-34,Ppp1r13l
1.2751851162629938e-38,3.0416259776393786,1,0.023,2.9764095798694536e-34,Sepn1
1.4320519943928944e-38,2.5439742288993843,1,0.023,3.342552560112455e-34,Lamb2
1.59252756462813e-38,2.362402073626008,0.75,0.013,3.7171185885985183e-34,2810432L12Rik
2.430140217377453e-38,3.579333751548836,1,0.023,5.672190281380713e-34,Emilin1
2.9596753970154247e-38,4.724988442336641,1,0.023,6.908178344173703e-34,Wwtr1
4.5873146904994405e-38,2.552901631926572,1,0.023,1.0707251219094744e-33,Camk2n1
6.026995932951438e-38,5.031112521589968,1,0.024,1.4067611207101952e-33,P2ry6
7.384945923969802e-38,3.084200240937307,0.75,0.013,1.7237202281137917e-33,Sox17
7.593556757855564e-38,4.750022228903386,1,0.024,1.772412082851067e-33,Mtus1
7.604525480395646e-38,1.9613034444538715,1,0.022,1.7749722923791477e-33,Wdr25
8.804543856682259e-38,2.1640401168831165,0.75,0.013,2.055068581588206e-33,Gpc2
9.076330561171616e-38,2.7651318429488425,1,0.023,2.118506316283067e-33,Abi3bp
1.3612037490647896e-37,0.8528705523399625,0.25,0.001,3.177185670692125e-33,Cdhr1
1.4287747115013214e-37,1.4163013882858624,1,0.023,3.3349030541152345e-33,Gpr77
1.472657033721376e-37,2.1693673461955902,1,0.023,3.437328782409063e-33,Cxcl14
1.5791772619254426e-37,1.5913488455232518,0.5,0.006,3.6859576470601756e-33,Ripply3
1.6086668149195476e-37,0.4911257986731364,0.25,0.001,3.754789212703716e-33,Gm9733
1.7545847659777424e-37,3.273706226570873,1,0.024,4.095376302268649e-33,Efemp2
1.8634242172877994e-37,1.4831115075546237,0.75,0.013,4.3494184655714523e-33,Dapk1
4.07986372294839e-37,2.110351350613007,1,0.023,9.522809915733837e-33,2700081O15Rik
4.4417977719840504e-37,4.505971129906734,1,0.024,1.0367600179587972e-32,G0s2
4.669887960839955e-37,0.8243361216533528,0.5,0.006,1.0899985489396538e-32,Pcgf2
4.92268377402862e-37,4.683388892635304,1,0.024,1.1490036196960202e-32,Cd300a
6.781963480844356e-37,2.739683790746694,1,0.024,1.582978096063881e-32,Rora
7.58093028576282e-37,1.0991733202891087,1,0.023,1.7694649379999e-32,Slc16a7
8.494386883200585e-37,2.126688125890105,0.75,0.013,1.9826748424078484e-32,Rab4a
1.3163117909500578e-36,3.7605662247482865,1,0.024,3.07240335125653e-32,Plekhf1
1.9034942911351922e-36,4.625541121653152,1,0.025,4.4429460249386525e-32,Cygb
1.9796255353883168e-36,1.997806813365727,1,0.024,4.6206439621498705e-32,Enpp5
2.0223127848424068e-36,4.3966185455904485,1,0.025,4.7202802711006616e-32,Gpr116
2.1369065570350868e-36,1.7711588075818696,0.75,0.013,4.987753594775596e-32,Svep1
2.4805070636228768e-36,2.568937997503771,1,0.024,5.789751537202157e-32,Chgb
3.360014027723843e-36,3.320311941113922,1,0.024,7.842608742110222e-32,Mllt4
4.0104275549783346e-36,3.0268095939415955,1,0.025,9.360738956074931e-32,Frmd4b
4.2793404848814026e-36,1.3862065372328096,1,0.023,9.988408625761682e-32,Tnfrsf14
5.3496312333283085e-36,1.0857308660772427,0.75,0.013,1.2486574261711605e-31,Ptges
5.4560987409548504e-36,2.127083091482688,1,0.024,1.2735080071262716e-31,Abhd15
5.695592935906161e-36,4.268497789210091,1,0.025,1.329408347169857e-31,Pla2g4a
6.23023389591414e-36,1.4354494379424312,0.75,0.013,1.4541988936453193e-31,Pomc
6.847709282276997e-36,4.13984685014757,1,0.025,1.598323823576274e-31,Fmo2
7.106840190655634e-36,2.448641333942756,1,0.024,1.6588075689009316e-31,Zfp438
7.618828049547363e-36,3.4606720772799524,1,0.025,1.77831065504485e-31,Tmem159
9.68525842527976e-36,1.4282542096943764,1,0.025,2.2606361690445488e-31,Rtn1
1.3945409307008163e-35,2.542351966200153,1,0.025,3.2549979863487753e-31,Kdelr3
1.411880995484664e-35,2.252693699774972,1,0.024,3.2954714315607543e-31,Prodh
1.4816490221099673e-35,3.1443954807750822,1,0.025,3.4583169825068747e-31,Rnd3
2.7832181921848645e-35,2.504020039628937,1,0.025,6.496309582378692e-31,Fnbp1l
3.5233974624776855e-35,3.0090463644154806,1,0.025,8.223962017169165e-31,Olfml2b
7.416604413686076e-35,2.505421846786275,1,0.025,1.731109636198467e-30,Kctd11
9.313188949614882e-35,3.2169291085699356,1,0.026,2.1737914327296095e-30,Tmod2
9.322681963373429e-35,3.6604233808354074,1,0.026,2.176007197070992e-30,Loxl1
1.366377308934074e-34,1.95154600804328,1,0.025,3.189261276783022e-30,Slc46a1
1.4080432423378332e-34,1.4486211471831885,1,0.024,3.286513731940737e-30,Ccdc92
1.416582872954314e-34,4.159519647676806,1,0.026,3.3064460837626646e-30,Adap2
1.4203482497146367e-34,2.8927161037029205,1,0.025,3.315234849658934e-30,Pygl
1.5885597629290512e-34,4.115866901654526,1,0.026,3.707857342652699e-30,Fermt2
1.6769251550959253e-34,1.9722120510884098,1,0.025,3.914111004509399e-30,Tbc1d12
1.8358897525356638e-34,1.374575166879283,0.75,0.014,4.2851502713934925e-30,C1qtnf1
1.8608780549184368e-34,3.009223945734239,1,0.026,4.3434754679851236e-30,Angptl2
3.2009712221474802e-34,0.7103778548728887,0.5,0.006,7.471386929614433e-30,Zfp167
3.4528584520326343e-34,2.4874221585886422,1,0.025,8.059316912889372e-30,Trove2
3.81305373167831e-34,3.287697688123274,1,0.026,8.900048715110343e-30,Sept8
4.906916264080183e-34,3.3999385186122684,1,0.026,1.1453233251989555e-29,Gstt1
1.4291076992057254e-33,2.6418771824941722,1,0.027,3.335680280716084e-29,Hfe
2.037921497726383e-33,1.2474236492573452,0.75,0.014,4.75671256784315e-29,Bcl2l2
2.076130012993509e-33,3.943019969675068,1,0.027,4.8458950633281493e-29,Atp1a2
