p_val,avg_logFC,pct.1,pct.2,p_val_adj,tissue_subtissue,genes
1.0760675306003191e-7,-0.34597413964506085,0.424,0.617,0.0025116492231742047,Fat: BAT,Snrpe
1.1106507918505415e-7,1.4334640040391262,0.22,0.104,0.002592370013258349,Fat: BAT,Hilpda
1.1156493613615556e-7,-0.799783802588852,0.089,0.26,0.002604037174354007,Fat: BAT,Nudt16l1
1.1268166941667854e-7,-0.878336534968077,0.304,0.485,0.002630102845854694,Fat: BAT,Prkcd
1.1626629374692566e-7,-3.1107704657850053,0,0.13,0.002713771562346992,Fat: BAT,Hist1h2ac
1.1627798694002404e-7,-0.5795559633259959,0.513,0.695,0.002714044493167101,Fat: BAT,Hnrnpm
1.177091021358143e-7,-2.8148720273053884,0.01,0.148,0.0027474481529520416,Fat: BAT,Uhrf1
1.22739307359992e-7,-0.49385813961867164,0.518,0.675,0.002864858173089573,Fat: BAT,Mknk2
1.2336691725268082e-7,-0.8816795754510425,0.199,0.385,0.002879507215594823,Fat: BAT,Stk10
1.2487117124076064e-7,-0.7434601189573873,0.115,0.294,0.002914618007930594,Fat: BAT,Pfas
1.2540816938736602e-7,-1.1800133812709865,0.068,0.237,0.0029271520816705103,Fat: BAT,B3gnt8
1.2819396931110867e-7,-1.594327541068834,0.058,0.215,0.0029921754376905875,Fat: BAT,Agps
1.3464784074633693e-7,0.6010265796896812,0.67,0.539,0.0031428152508602503,Fat: BAT,Selk
1.3993838929268493e-7,-2.004743467002598,0.016,0.155,0.003266301944480559,Fat: BAT,Hist1h2ai
1.5030135787281638e-7,-0.9107518680018583,0.131,0.311,0.003508183994109407,Fat: BAT,Xpo6
1.5392599573414728e-7,-1.5432371553289643,0.11,0.278,0.003592786666430732,Fat: BAT,Mbd3
1.5628430684873797e-7,-1.2632273772201064,0.073,0.24,0.003647832006156393,Fat: BAT,Blmh
1.5677681389783466e-7,1.378107009171531,0.351,0.225,0.0036593276131893586,Fat: BAT,Rilpl2
1.5704930167777477e-7,-0.9498241445040643,0.183,0.369,0.003665687750460941,Fat: BAT,Smarcb1
1.571477021753921e-7,-0.6361723682250018,0.366,0.556,0.003667984516475827,Fat: BAT,Btk
1.5764983105978995e-7,-0.9489354705605368,0.304,0.484,0.003679704706766557,Fat: BAT,Mapk1
1.6015211253736014e-7,-0.7046699333262474,0.461,0.615,0.003738110458734523,Fat: BAT,Pten
1.6700503914975255e-7,-0.6625069496970521,0.105,0.276,0.0038980646187943744,Fat: BAT,1810027O10Rik
1.68998278784669e-7,-0.7624973809509807,0.34,0.541,0.0039445888251129595,Fat: BAT,Strbp
1.7101065094642914e-7,-1.1648244852764797,0.099,0.272,0.003991559603740602,Fat: BAT,Rif1
1.772151999794767e-7,-1.174109159501422,0.152,0.333,0.004136379982720966,Fat: BAT,Suz12
1.852833958828313e-7,0.8776409567013395,0.372,0.226,0.004324699743301165,Fat: BAT,Dnajb9
1.8653102490657383e-7,-1.0225367700035295,0.298,0.475,0.00435382065234434,Fat: BAT,Tcof1
1.9036144768471012e-7,-0.6414290619104,0.257,0.43,0.004443226550408819,Fat: BAT,Rab10
1.9407771123383605e-7,-0.9257091255704104,0.246,0.443,0.004529967857908967,Fat: BAT,Arhgap17
2.0540892652901978e-7,-0.5582447231829386,0.529,0.671,0.0047944497541138505,Fat: BAT,Eif4g2
2.1257810030995088e-7,-1.2758362384847155,0.162,0.339,0.004961785439334563,Fat: BAT,Lypla2
2.1362580085340097e-7,-0.5043435791407198,0.33,0.535,0.004986239817719232,Fat: BAT,Hnrnpd
2.242553947797648e-7,-1.5965972196722498,0.194,0.359,0.005234345169554491,Fat: BAT,Pold1
2.294058977258379e-7,-0.9827539843767776,0.073,0.237,0.005354563058818782,Fat: BAT,Tmem223
2.2994105798158877e-7,-1.256050744459948,0.12,0.291,0.0053670542343482635,Fat: BAT,Herc1
2.3158607039203274e-7,-0.7247400188484363,0.393,0.581,0.005405450469020436,Fat: BAT,Tln1
2.3646156014884614e-7,-0.5367290871655568,0.565,0.739,0.0055192492754342175,Fat: BAT,Pou2af1
2.3967844582119543e-7,-0.5369798843106119,0.356,0.562,0.005594334603912523,Fat: BAT,Slfn2
2.4399423099720585e-7,-0.504752777231078,0.194,0.398,0.005695069345705781,Fat: BAT,Dock8
2.442460856434123e-7,-0.765713830515943,0.241,0.437,0.005700947885002886,Fat: BAT,Ankrd44
2.6091117607726614e-7,-0.43647074551245435,0.393,0.602,0.006089927760819469,Fat: BAT,Dbnl
2.635321754025883e-7,-0.75496542150431,0.325,0.513,0.006151104506071813,Fat: BAT,Slc1a5
2.656160014229904e-7,-0.5814130734092586,0.366,0.553,0.006199743089214019,Fat: BAT,Fam108a
2.696918428245156e-7,-1.2256495973536041,0.094,0.266,0.006294877303367019,Fat: BAT,Phf12
2.8042820315582635e-7,-0.7753528090637989,0.356,0.544,0.006545474689860143,Fat: BAT,Sh3kbp1
2.874526921116305e-7,-1.5431648620740945,0.084,0.245,0.006709433286577567,Fat: BAT,Ppp3cb
2.8919872972411445e-7,-0.3405138688867968,0.12,0.301,0.006750187550490555,Fat: BAT,Hes6
3.0297494117444326e-07,-1.0669476706360417,0.241,0.41,0.00707173810195268,Fat: BAT,Eif3b
3.0869852310627484e-7,-1.3093077392136938,0.136,0.3,0.007205332227823561,Fat: BAT,Elof1
3.129564140042945e-7,0.8856612808235242,0.492,0.326,0.0073047156592742375,Fat: BAT,Klf4
3.1383753919496727e-7,-0.3873997141759382,0.257,0.455,0.007325282002349731,Fat: BAT,Ap2s1
3.242017704535798e-7,-0.8976526694173796,0.052,0.206,0.007567193524157007,Fat: BAT,Tcf12
3.3068100292139956e-7,-0.7253341477448583,0.11,0.292,0.007718425289188387,Fat: BAT,Rest
3.4269237503652093e-7,-0.7773476654876745,0.052,0.21,0.007998782725727434,Fat: BAT,Tle3
3.50876655955657e-7,0.26256109262736815,0.115,0.038,0.00818981202666099,Fat: BAT,Rarres2
3.5146520071758314e-7,-0.5397373277447208,0.382,0.579,0.008203549249949108,Fat: BAT,Syvn1
3.526821847876022e-7,-1.4276154221340263,0.037,0.182,0.008231954875127423,Fat: BAT,Hist1h4n
3.5483619548116245e-7,-0.5480257186279225,0.665,0.805,0.008282231638725813,Fat: BAT,Ucp2
3.6895428688098776e-7,-0.37203018330965154,0.356,0.568,0.008611762010089135,Fat: BAT,Taf10
3.7216025472900286e-7,-1.6262255201869245,0.089,0.247,0.008686592505629656,Fat: BAT,Prrc2b
3.91162590045179e-7,-0.6536950540666338,0.466,0.624,0.009130126014244523,Fat: BAT,Ube2d2
3.917498300351059e-7,-0.7257645163574056,0.267,0.454,0.009143832782849406,Fat: BAT,Eml4
3.924879120356789e-7,-0.64983508628697,0.173,0.354,0.009161060354824781,Fat: BAT,Clns1a
3.9710362454978504e-7,-0.4901594735930841,0.461,0.628,0.009268795700616533,Fat: BAT,Sfpq
3.998044908687255e-7,1.9794214887673305,0.188,0.086,0.009331836621366923,Fat: BAT,Ins1
4.135338271342757e-7,-1.0756370901823495,0.272,0.441,0.009652293059141129,Fat: BAT,Supt5h
4.1598622630761217e-7,-0.9790479762683013,0.257,0.429,0.009709534508245975,Fat: BAT,Cs
4.2729388861623207e-07,-2.8067567514160254,0.005,0.128,0.009973466654191472,Fat: BAT,Hist1h2an
4.297550918448238e-7,-1.3665287480777266,0.047,0.193,0.010030913598750033,Fat: BAT,0610039K10Rik
4.5570957587077405e-7,-0.7897257547966321,0.335,0.512,0.010636717210399738,Fat: BAT,Spnb2
4.6171508291932243e-7,1.4608689356776452,0.178,0.078,0.010776891750419905,Fat: BAT,Gla
4.6220015575867336e-7,-0.9644186391017362,0.188,0.364,0.010788213835563195,Fat: BAT,Ogt
4.7313837944675854e-7,-0.8108714955411336,0.288,0.46,0.01104352291466679,Fat: BAT,Tsc22d4
4.953235204026267e-7,-0.27651000115742885,0.209,0.391,0.011561346289717708,Fat: BAT,Exosc8
4.957602638375224e-7,-0.9125992354007924,0.293,0.464,0.01157154031823161,Fat: BAT,Pdia4
4.987317229955723e-7,-1.1313747903135942,0.34,0.508,0.011640897146439653,Fat: BAT,Cyfip2
5.146877268352839e-7,-0.6475644913948879,0.058,0.215,0.012013326232062362,Fat: BAT,B230206F22Rik
5.159940425234328e-7,0.6533771201318417,0.45,0.299,0.012043816946539445,Fat: BAT,Fosb
5.249625775347079e-7,-1.0166838174454447,0.304,0.471,0.012253151522237618,Fat: BAT,Khdrbs1
5.418413724448705e-7,-2.82669181872468,0.01,0.134,0.012647119474235722,Fat: BAT,Cplx2
5.519166628321554e-7,-0.7980751628359758,0.068,0.222,0.01288228682716534,Fat: BAT,Raver1-fdx1l
5.542403744775785e-7,-1.0596720174768426,0.22,0.396,0.01293652458068116,Fat: BAT,Tm9sf3
5.576633064103481e-7,-3.2229962231116627,0.01,0.135,0.013016419234923936,Fat: BAT,Cfp
5.583953446525837e-7,0.7309631883536855,0.236,0.113,0.013033505739535956,Fat: BAT,Tmem119
5.764222771457865e-7,-2.072970551737875,0.068,0.214,0.013454272370859803,Fat: BAT,Lmnb1
5.860210460899537e-7,-1.3736643255691496,0.105,0.265,0.013678317236785609,Fat: BAT,Snrnp200
6.207940247094236e-7,-0.9756052847118477,0.319,0.469,0.014489953330742657,Fat: BAT,Smarcd2
6.335309271757716e-7,-0.3739522443142853,0.597,0.732,0.014787245371209685,Fat: BAT,Srsf5
6.353485073265439e-7,-1.154361718202367,0.173,0.349,0.01482966950950886,Fat: BAT,Sf3b3
6.423562922090259e-7,-0.46435543106158583,0.785,0.85,0.014993238216450872,Fat: BAT,Ms4a1
6.50559300543901e-7,-3.703569308799059,0,0.116,0.015184704633995192,Fat: BAT,Il7r
6.571749039206827e-7,-0.6741113407065935,0.366,0.562,0.015339119432412656,Fat: BAT,Bcl11a
6.685660663889195e-7,-2.331858758037609,0.058,0.198,0.01560500055558377,Fat: BAT,Mcm4
6.699687249874763e-7,-0.790814636484829,0.152,0.326,0.015637740009932684,Fat: BAT,Arcn1
6.74033235757121e-7,-1.3098729013710986,0.115,0.28,0.01573260975580696,Fat: BAT,Ppp3r1
6.793658527654699e-7,-0.3622119619954276,0.267,0.462,0.015857078369398835,Fat: BAT,Phb2
6.805644222509602e-7,-0.34916573458631106,0.571,0.748,0.01588505417975966,Fat: BAT,Arpc4
6.965143204109869e-7,-0.48303363853335757,0.115,0.277,0.016257340752712846,Fat: BAT,Mrpl34
6.993870650885818e-7,-0.3588430238642717,0.408,0.585,0.01632439348623259,Fat: BAT,Mycbp2
7.045090683682706e-7,-0.5580930862608313,0.236,0.427,0.016443946164783806,Fat: BAT,Snrnp70
7.108821912677101e-7,-1.339636830825354,0.079,0.232,0.01659270122637962,Fat: BAT,Dtx3l
7.187537292478549e-7,-1.3102882750888538,0.168,0.329,0.016776430794374183,Fat: BAT,Syncrip
7.221220691671666e-7,-1.7146111968256852,0.073,0.219,0.016855051216430834,Fat: BAT,Sox4
7.235691705719259e-7,0.4348762628085048,0.576,0.385,0.016888828010319323,Fat: BAT,Tcp11l2
7.263801146155816e-7,-0.6802645536678282,0.471,0.625,0.01695443825524229,Fat: BAT,Sept1
7.433612894443555e-7,-0.6310172420201359,0.058,0.209,0.017350795856920703,Fat: BAT,Pdcd2
7.599319949706137e-7,-1.5602389036786604,0.168,0.323,0.017737572694609096,Fat: BAT,Acly
7.724975444269006e-7,-0.9215817771472397,0.157,0.328,0.018030865184468288,Fat: BAT,C1qbp
7.889507345685783e-7,-1.8236165522112937,0.042,0.179,0.018414899095565186,Fat: BAT,Ptrh2
7.922975431482093e-7,-0.5608659932299411,0.44,0.601,0.018493016954622354,Fat: BAT,Comt
7.966963363808545e-7,-0.7565324279792582,0.257,0.441,0.018595689187465524,Fat: BAT,Tnrc6c
8.031538645292189e-7,-1.6213156834485516,0.126,0.28,0.0187464143519765,Fat: BAT,Hip1r
8.110547516197263e-7,-4.557810362750696,0.005,0.123,0.01893082895755603,Fat: BAT,2810417H13Rik
8.391934552959108e-7,-0.755571491377403,0.199,0.38,0.019587614440061855,Fat: BAT,Pum1
8.66067035037382e-7,-2.1217653143028476,0.068,0.214,0.020214870664807535,Fat: BAT,Spen
8.80290230713955e-7,-0.59697030712434,0.058,0.208,0.020546854275094423,Fat: BAT,Trib2
9.161397584113329e-7,-1.5055518553124942,0.105,0.254,0.02138361810107892,Fat: BAT,Larp7
9.379572170656552e-7,-0.577020371671126,0.387,0.57,0.021892859403529457,Fat: BAT,Matr3
9.399552118137597e-7,-0.7769991251438526,0.251,0.414,0.021939494598944967,Fat: BAT,Bub3
9.475948238071136e-7,-0.5680118017477591,0.089,0.251,0.022117810782481838,Fat: BAT,2700029M09Rik
9.77227037809807e-7,-0.3177927029083558,0.346,0.506,0.022809456289518706,Fat: BAT,Gnb2
9.802586555035048e-7,-0.8654344392443467,0.126,0.286,0.022880217278107306,Fat: BAT,Gimap9
9.888619312013836e-7,-0.6004158501543277,0.152,0.331,0.023081026336171494,Fat: BAT,Chd8
1.0073365761269533e-6,-0.9281770144065815,0.33,0.484,0.023512243023379217,Fat: BAT,Cdc42se2
1.008134223197085e-6,-0.7101700696214284,0.204,0.387,0.02353086090364316,Fat: BAT,Brd3
1.0233733665356856e-6,-0.6043699715441395,0.073,0.23,0.023886557748309438,Fat: BAT,Hist1h4m
1.0311040608077487e-6,-0.8940836578181153,0.089,0.246,0.024066999883313664,Fat: BAT,Psmd5
1.066830611730889e-6,-0.4714499521842592,0.183,0.365,0.02490089330841068,Fat: BAT,Capns1
1.0674792150975778e-6,-0.6919233723892666,0.188,0.364,0.024916032359592565,Fat: BAT,Clec2d
1.0923757638633269e-6,-1.0207549543534755,0.12,0.28,0.02549714270433391,Fat: BAT,Actl6a
1.1472957285289481e-6,-2.506458637796305,0.047,0.183,0.02677902959959418,Fat: BAT,Bap1
1.1522631987450753e-6,-0.9776472467901884,0.23,0.392,0.0268949753219088,Fat: BAT,Cux1
1.1684513468761101e-6,-0.6670451563017896,0.251,0.429,0.027272822887435287,Fat: BAT,Zmynd8
1.1879553912469092e-6,-0.6465271914732771,0.236,0.412,0.027728066787094108,Fat: BAT,Rgs19
1.1945867382870912e-6,-0.6834877708508862,0.136,0.31,0.027882849058358996,Fat: BAT,Nmi
1.2005116781384139e-6,-3.677339448262831,0.021,0.144,0.02802114307942872,Fat: BAT,Top2a
1.2208928850593537e-6,-0.5734175332491143,0.314,0.471,0.028496860830170372,Fat: BAT,Txn1
1.2235986237500553e-6,-1.3441362175482074,0.089,0.241,0.02856001547695004,Fat: BAT,Tgfb1
1.2343496514961514e-6,-1.131253913704402,0.136,0.301,0.02881095521557167,Fat: BAT,Gpatch8
1.2388370469592811e-6,-0.7295328121023861,0.147,0.32,0.028915695513076583,Fat: BAT,Ceacam1
1.239166085630916e-6,-3.5914709419120725,0.005,0.12,0.02892337560471121,Fat: BAT,Spc24
1.2456177931977393e-6,-2.5354085462780995,0.073,0.216,0.02907396491102843,Fat: BAT,Hist1h2ae
1.3036446066555407e-6,-1.4765620534788542,0.084,0.237,0.030428368763946976,Fat: BAT,Man2a1
1.3202905101166826e-6,-1.3963781461834741,0.068,0.214,0.03081690079663349,Fat: BAT,Pds5b
1.3364650925861487e-6,-0.6152097089919026,0.335,0.514,0.0311944317260533,Fat: BAT,Glcci1
1.3369864090360385e-6,-0.7014545278669457,0.073,0.224,0.031206599773310174,Fat: BAT,Xrcc1
1.3406164992496409e-6,-1.5288824699107435,0.042,0.179,0.03129132970898587,Fat: BAT,Ppih
1.3472383016014933e-6,-1.2381921844973465,0.12,0.278,0.03144588919768045,Fat: BAT,Mllt10
1.4240428198426837e-6,-1.0234182438190853,0.047,0.19,0.03323858345794808,Fat: BAT,Hist1h4c
1.4367543461102974e-6,-2.7313506012760347,0.01,0.127,0.03353528319256045,Fat: BAT,Serinc5
1.4424586514347413e-6,-0.6011572659523128,0.162,0.332,0.0336684273831383,Fat: BAT,Nup210
1.4527515225006752e-6,-0.3373183765716101,0.34,0.513,0.033908673286688264,Fat: BAT,Ptk2b
1.4728205846968771e-6,-0.9008164072494957,0.251,0.415,0.03437710526740981,Fat: BAT,Smek2
1.4789197060217184e-6,-0.43611018742059215,0.152,0.325,0.03451946485825293,Fat: BAT,Sdhc
1.5045948086530077e-6,-1.0620511391566942,0.147,0.304,0.03511874742876985,Fat: BAT,Raver1
1.5241711827300823e-6,-0.811669451449136,0.377,0.532,0.03557567957610285,Fat: BAT,Ccni
1.5246660782539557e-6,-0.6633923160725574,0.403,0.557,0.03558723093252558,Fat: BAT,Scaf11
1.5291777724179262e-6,-0.7399951735942603,0.335,0.5,0.03569253838600681,Fat: BAT,Pbrm1
1.5553290893905179e-6,0.27952375698980525,0.743,0.601,0.036302936275464076,Fat: BAT,S1pr1
1.5827384074134137e-6,-1.6415978614868902,0.021,0.145,0.03694269716743649,Fat: BAT,Hist1h2bg
1.6548965759901847e-6,-0.9193433932965713,0.131,0.294,0.0386269409801869,Fat: BAT,Rassf5
1.67717289257103e-6,-0.6624951667545238,0.822,0.873,0.03914689248550041,Fat: BAT,Tubb5
1.6848680221132515e-6,-0.5903367138598075,0.188,0.369,0.039326504504145404,Fat: BAT,Mrpl43
1.6941422984625062e-6,-0.6929674535436501,0.241,0.402,0.03954297538841336,Fat: BAT,Ube2r2
1.7048146357469065e-6,-0.3875379607396532,0.403,0.596,0.03979207841296854,Fat: BAT,Ndufa2
1.7222217940474737e-6,-1.102925160997918,0.257,0.416,0.04019837889486209,Fat: BAT,Smarca4
1.7250586524623541e-6,-0.6279229452486206,0.23,0.412,0.04026459400712381,Fat: BAT,Srsf6
1.7563812011424817e-6,-1.1439599398130142,0.178,0.339,0.04099569361586666,Fat: BAT,Kdm2a
1.760260369697969e-6,-0.3412093531439817,0.414,0.621,0.041086237289120295,Fat: BAT,Prelid1
1.7815855619471938e-6,-0.5005783060332671,0.079,0.223,0.04158398860140945,Fat: BAT,5730437N04Rik
1.781989473074831e-6,-0.5958224581535094,0.241,0.436,0.04159341629103963,Fat: BAT,Fam178a
1.7954708896291735e-6,1.6199397980114931,0.168,0.075,0.041908086034834535,Fat: BAT,Iapp
1.8316843032447598e-6,-1.4441597199871077,0.099,0.252,0.04275334332203594,Fat: BAT,Zcchc8
1.8366562992937943e-6,-1.193780903943492,0.178,0.339,0.042869394681816456,Fat: BAT,Gatad2a
1.8380891170245718e-6,-0.25242895279461264,0.168,0.338,0.04290283808047053,Fat: BAT,Brd7
1.8403059738409203e-6,-0.471298749716373,0.215,0.392,0.04295458173542092,Fat: BAT,Mrpl52
1.858427809133726e-6,-1.1810771843923824,0.126,0.282,0.043377563492990295,Fat: BAT,Xpo1
1.9040530371010757e-6,-1.3502997493044182,0.052,0.19,0.04444250193897621,Fat: BAT,Aaas
1.9087666966737217e-6,-1.606421510868289,0.031,0.16,0.04455252346706134,Fat: BAT,Cyfip1
1.912635605927376e-6,-0.6692474477662547,0.325,0.488,0.044642827677950886,Fat: BAT,Nucks1
1.931219586333394e-6,-0.860732389536039,0.152,0.32,0.04507659636460774,Fat: BAT,Mga
1.958822452999021e-6,-2.414161587214286,0.01,0.125,0.04572087487545015,Fat: BAT,Hells
1.997502417755319e-6,1.770729714592636,0.178,0.082,0.0466237039328269,Fat: BAT,Fabp4
2.0379720382103515e-6,-0.6504871886969585,0.152,0.325,0.047568305343867814,Fat: BAT,Gspt1
2.0669377368916705e-6,-1.501285089778016,0.037,0.168,0.04824439371678848,Fat: BAT,Car1
2.0848108141831404e-6,-0.7869967706568501,0.225,0.399,0.04866156921384868,Fat: BAT,Erbb2ip
2.1057649451590732e-6,0.3240749791718287,0.204,0.097,0.04915065958495793,Fat: BAT,Cebpd
2.1156541570897634e-6,-1.135985802002903,0.414,0.562,0.049381483680632166,Fat: BAT,Yme1l1
2.119645061869345e-6,-1.0080518952836646,0.063,0.202,0.04947463538909238,Fat: BAT,C1galt1
2.1236469229128902e-6,-2.364430810870872,0.052,0.183,0.04956804282770977,Fat: BAT,Ezh2
2.1362613134621818e-6,-1.334428356022268,0.136,0.286,0.049862475317520784,Fat: BAT,Plekhf2
2.171408606956752e-6,-0.5910315223918801,0.482,0.621,0.050682848294977545,Fat: BAT,Eif3c
2.1749183790105896e-6,-0.6750453248124533,0.12,0.289,0.05076476988448617,Fat: BAT,3110001D03Rik
2.1894897881164435e-6,-1.1336136432857646,0.136,0.283,0.05110488114442591,Fat: BAT,Ywhag
2.23952490653283e-6,-0.9324842635179569,0.262,0.428,0.05227275084338279,Fat: BAT,Ppp2r5a
2.2501681253048975e-6,-0.5524950868950986,0.419,0.574,0.05252117421274161,Fat: BAT,Fermt3
2.282329555099906e-6,-0.717320499741958,0.236,0.407,0.05327185414558691,Fat: BAT,Fubp1
2.3426038134471512e-6,-1.1628037101605737,0.126,0.272,0.054678715609669956,Fat: BAT,Cbx5
2.3626043016217547e-6,-0.7604607743277949,0.304,0.474,0.055145547004153375,Fat: BAT,Gpbp1
2.36828792065513e-6,-0.46741763181075413,0.34,0.513,0.05527820835601139,Fat: BAT,Eif4a3
2.382265180367751e-6,-0.7122384702534363,0.152,0.313,0.05560445157496368,Fat: BAT,Dmtf1
2.458461038504988e-6,-0.4163320315004291,0.272,0.445,0.05738293909974493,Fat: BAT,Was
2.465902084476179e-6,0.9447592776118485,0.251,0.126,0.05755662055375849,Fat: BAT,P2ry12
2.4733450305034033e-6,-3.2276994018142773,0,0.105,0.057730346356979934,Fat: BAT,Bub1b
2.4831094241896887e-6,-0.5779892190349627,0.209,0.386,0.057958257070011523,Fat: BAT,Ndufc2
2.484629157937816e-6,-2.7653059137151943,0.021,0.139,0.05799372917542656,Fat: BAT,Adk
2.5537643694498e-6,0.35818468575346457,0.173,0.076,0.059607414147327786,Fat: BAT,Itgb5
2.5560382098048323e-6,-1.6357431265689568,0.068,0.208,0.05966048785505459,Fat: BAT,Tapt1
2.557390308494696e-6,-1.9282718734671693,0.094,0.238,0.0596920471905747,Fat: BAT,1110054O05Rik
2.5583504262912827e-6,-0.8344090295279081,0.304,0.46,0.059714457300064826,Fat: BAT,Rnase6
2.6297596754335607e-6,-0.7449763844985382,0.346,0.521,0.061381220584294745,Fat: BAT,Ifi30
2.654618717934519e-6,-1.2679727200081867,0.068,0.208,0.06196145549530961,Fat: BAT,Odf2
2.6727229910031945e-6,-4.770501029653853,0.021,0.137,0.06238402733300556,Fat: BAT,Mki67
2.6845511120964294e-6,-1.651302529344917,0.173,0.322,0.06266010750744276,Fat: BAT,Rnf10
2.7229521971216637e-6,-1.065083525650686,0.131,0.286,0.06355642723301676,Fat: BAT,Mak16
2.7428502027253097e-6,-0.5691600224913467,0.209,0.382,0.06402086658181146,Fat: BAT,Icam2
2.7466751444959305e-6,-0.7726565859665686,0.115,0.269,0.06411014454767952,Fat: BAT,1810013D10Rik
2.756623166604942e-6,-0.8430367586908507,0.068,0.205,0.06434234133172595,Fat: BAT,Eif4ebp1
2.7599418482999376e-6,-0.7061281741628038,0.194,0.374,0.06441980268116884,Fat: BAT,Tnks2
2.776250978679804e-6,-4.0591843456361545,0.005,0.113,0.0648004740933653,Fat: BAT,Kif22
2.7910805126470877e-6,-0.8155703328877795,0.115,0.04,0.06514661024569568,Fat: BAT,Apoa1
2.842607757074401e-6,-0.25001480422867495,0.497,0.674,0.0663493076578736,Fat: BAT,Atp5j
2.8476993335644215e-6,-0.5239964795366938,0.094,0.245,0.06646815014472716,Fat: BAT,Prorsd1
2.873195160512381e-6,-1.645300931959745,0.037,0.165,0.06706324824151948,Fat: BAT,Ide
2.881312521882933e-6,-0.44959348367293295,0.356,0.528,0.06725271557326953,Fat: BAT,Uqcrq
2.9304129839876537e-6,-1.168996637357894,0.052,0.187,0.06839876945925583,Fat: BAT,Ehbp1l1
2.9482373458116577e-6,-1.961476120712269,0.031,0.154,0.0688148078885899,Fat: BAT,Tfdp1
2.9710190760471918e-6,-0.6236685410441956,0.236,0.396,0.0693465562540175,Fat: BAT,Copa
2.9979705466173464e-6,-3.928611755897487,0.005,0.112,0.06997563052859548,Fat: BAT,Cdca3
3.0045070774778527e-6,-3.509678928076242,0,0.103,0.07012819969541056,Fat: BAT,Tpx2
3.010127478218791e-6,-0.4084684972541188,0.084,0.239,0.0702593854691048,Fat: BAT,Edaradd
3.0273594724306044e-6,0.4059283424917206,0.733,0.618,0.07066159744600274,Fat: BAT,Cd55
3.0290338888060885e-6,-1.3215833043458587,0.042,0.171,0.07070067999862291,Fat: BAT,Lynx1
3.035450688353739e-6,-1.3822561584437727,0.042,0.169,0.07085045451686463,Fat: BAT,Mesdc1
3.0373275713399654e-6,-0.42403079754784834,0.304,0.51,0.07089426284264613,Fat: BAT,Snrpd3
3.0443027029960397e-6,-0.30811518444338226,0.34,0.567,0.07105706939063056,Fat: BAT,Tbc1d10c
3.07705770199545e-6,-1.8808913059188939,0.021,0.138,0.0718216038222758,Fat: BAT,Nmral1
3.1051333717220746e-6,-0.44538446891724304,0.115,0.272,0.07247691802936494,Fat: BAT,Tial1
3.130379995332842e-6,-1.8419081188381443,0.068,0.201,0.07306619947106387,Fat: BAT,Mcm5
3.219317907120553e-6,-0.40111129468413687,0.178,0.346,0.07514209927010083,Fat: BAT,Gabpb2
3.220390054024274e-6,0.8142876848669033,0.298,0.162,0.07516712425098059,Fat: BAT,C1qb
3.263556011432482e-6,-0.6140752939300373,0.246,0.419,0.07617466086284556,Fat: BAT,Mll3
3.2642854834268565e-6,-1.1874446741512226,0.099,0.246,0.07619168746866625,Fat: BAT,Ehmt2
